std_competency,competency_family,domain,quarter_code,quarter_label,row_type,source_tool,source_tool_label,tool_family,is_did_point,stacking_status,measure_unit,metric_basis,clearance_rule,n,n_schools,pct_students_cleared,se,ci95_low,ci95_high,has_clearance_value,pct_cleared_tool_flag,mean_pct_score,median_pct_score,sd_pct_score,mean_cpm,median_cpm,n_distinct_scores,perfect_score_required,stability_flag,reliability_flags,pooling_method,prev_quarter,quarters_gap,qoq_change_pp,same_tool_family_as_prev,change_defensibility,raw_keys,quarter_start_month,quarter_end_month,is_partial_quarter,months_with_data
picture_comprehension,oral_language,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),source_detail,did_midline,DiD midline / EOY (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,91.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Picture Comprehension,2026-01,2026-03,False,2026-03
reading_comprehension,reading_comprehension,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),trend_point,pooled:q3_2025_tool+did_baseline,Q3 2025 tool + DiD baseline (Nov 2025),did+q3_2025_tool,True,stack_with_caveat,pct,did_pct_correct+pct_students_cleared,>=75% of items | DiD % correct used directly,,32.0,47.07073170731707,,,,True,46.34146341463415,48.798373983739836,,,,,,False,n_unknown,baseline_pct_correct_not_clearance;crosswalk_caveat;n_unknown_n;pooled_sources,equal_weight_sources,,,,,,Q3_RC|B_Reading Comprehension,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
reading_comprehension,reading_comprehension,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,123.0,32.0,46.34146341463415,4.496263227232738,37.77336376757604,55.1311722836879,True,46.34146341463415,49.796747967479675,50.0,40.170733851773946,,,5.0,False,robust,crosswalk_caveat,,,,,,,Q3_RC,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
reading_comprehension,reading_comprehension,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack_with_caveat,pct,did_pct_correct,DiD % correct used directly,,,47.8,,,,True,,47.8,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;crosswalk_caveat,,,,,,,B_Reading Comprehension,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
reading_comprehension,reading_comprehension,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),trend_point,did_midline,DiD midline / EOY (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,47.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,single_source,Q3_2025,1,-0.07073170731707279,False,metric_basis_changed,M_Reading Comprehension,2026-01,2026-03,False,2026-03
reading_comprehension,reading_comprehension,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),source_detail,did_midline,DiD midline / EOY (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,47.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,,,,,,,M_Reading Comprehension,2026-01,2026-03,False,2026-03
sentence_reading,sentence_reading,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack_with_caveat,pct,did_pct_correct,DiD % correct used directly,,,47.4,,,,True,,47.4,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;crosswalk_caveat,single_source,,,,,,B_Sentence Reading,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
sentence_reading,sentence_reading,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack_with_caveat,pct,did_pct_correct,DiD % correct used directly,,,47.4,,,,True,,47.4,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;crosswalk_caveat,,,,,,,B_Sentence Reading,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
sentence_reading,sentence_reading,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),trend_point,did_midline,DiD midline / EOY (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,57.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,single_source,Q3_2025,1,9.600000000000001,True,metric_basis_changed,M_Sentence Reading,2026-01,2026-03,False,2026-03
sentence_reading,sentence_reading,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),source_detail,did_midline,DiD midline / EOY (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,57.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,,,,,,,M_Sentence Reading,2026-01,2026-03,False,2026-03
sentence_reading,sentence_reading,literacy,Q1_2026,Q1 2026 (Apr-Jun 2026),trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,175.0,,42.857142857142854,3.740878118331298,35.75600707299159,50.265142368749025,True,42.857142857142854,49.142857142857146,50.0,46.87789399933415,,,3.0,True,robust,perfect_score_required,single_source,Q4_2025,1,-14.142857142857146,False,cross_tool_caveat,N1_Sentence Reading,2026-04,2026-06,False,"2026-04,2026-05"
sentence_reading,sentence_reading,literacy,Q1_2026,Q1 2026 (Apr-Jun 2026),source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,175.0,,42.857142857142854,3.740878118331298,35.75600707299159,50.265142368749025,True,42.857142857142854,49.142857142857146,50.0,46.87789399933415,,,3.0,True,robust,perfect_score_required,,,,,,,N1_Sentence Reading,2026-04,2026-06,False,"2026-04,2026-05"
sentence_reading,sentence_reading,literacy,Q2_2026,Q2 2026 (Jul-Sep 2026),trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,1361.0,,31.447465099191767,1.2585646188785624,29.03581862306,33.96355068104093,True,31.447465099191767,41.25642909625275,50.0,43.98321459780899,,,3.0,True,robust,perfect_score_required,single_source,Q1_2026,1,-11.409677757951087,True,within_tool,N2_Sentence Reading,2026-07,2026-09,True,"2026-07,2026-08"
sentence_reading,sentence_reading,literacy,Q2_2026,Q2 2026 (Jul-Sep 2026),source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,1361.0,,31.447465099191767,1.2585646188785624,29.03581862306,33.96355068104093,True,31.447465099191767,41.25642909625275,50.0,43.98321459780899,,,3.0,True,robust,perfect_score_required,,,,,,,N2_Sentence Reading,2026-07,2026-09,True,"2026-07,2026-08"
sentence_writing,writing,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),trend_point,did_midline,DiD midline / EOY (Mar 2026),did,True,single_source,pct,slide_top_band_gt75,slide top band (>75%),177.0,,39.0,,,,True,,49.0,,,,,,False,robust,slide_band_gt75_not_ge75;single_source,single_source,,,,,,M_Sentence Writing,2026-01,2026-03,False,2026-03
sentence_writing,writing,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),source_detail,did_midline,DiD midline / EOY (Mar 2026),did,True,single_source,pct,slide_top_band_gt75,slide top band (>75%),177.0,,39.0,,,,True,,49.0,,,,,,False,robust,slide_band_gt75_not_ge75;single_source,,,,,,,M_Sentence Writing,2026-01,2026-03,False,2026-03
word_reading,word_reading,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),trend_point,pooled:q3_2025_tool+did_baseline,Q3 2025 tool + DiD baseline (Nov 2025),did+q3_2025_tool,True,stack_with_caveat,pct,did_pct_correct+pct_students_cleared,>=75% of items | DiD % correct used directly,,32.0,65.67235772357724,,,,True,71.54471544715447,66.18048780487806,,,,,,False,n_unknown,baseline_pct_correct_not_clearance;crosswalk_caveat;n_unknown_n;pooled_sources,equal_weight_sources,,,,,,Q3_WR|B_Word Reading Untimed,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
word_reading,word_reading,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,123.0,32.0,71.54471544715447,4.068344219135735,63.01286003469405,78.77153877452942,True,71.54471544715447,72.5609756097561,75.0,33.78673382626591,,,5.0,False,robust,crosswalk_caveat,,,,,,,Q3_WR,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
word_reading,word_reading,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack_with_caveat,pct,did_pct_correct,DiD % correct used directly,,,59.8,,,,True,,59.8,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;crosswalk_caveat,,,,,,,B_Word Reading Untimed,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
word_reading,word_reading,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),trend_point,did_midline,DiD midline / EOY (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,70.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,single_source,Q3_2025,1,4.327642276422765,False,metric_basis_changed,M_Word Reading (Untimed),2026-01,2026-03,False,2026-03
word_reading,word_reading,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),source_detail,did_midline,DiD midline / EOY (Mar 2026),did,True,stack_with_caveat,pct,slide_top_band_gt75,slide top band (>75%),177.0,,70.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75;crosswalk_caveat,,,,,,,M_Word Reading (Untimed),2026-01,2026-03,False,2026-03
word_reading,word_reading,literacy,Q1_2026,Q1 2026 (Apr-Jun 2026),trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,175.0,,76.57142857142857,3.201748793281098,69.76681534666805,82.23450873005682,True,76.57142857142857,80.8022857142857,81.3,15.367224991548952,,,11.0,False,robust,,single_source,Q4_2025,1,6.571428571428569,False,cross_tool_caveat,N1_Word Reading,2026-04,2026-06,False,"2026-04,2026-05"
word_reading,word_reading,literacy,Q1_2026,Q1 2026 (Apr-Jun 2026),source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,175.0,,76.57142857142857,3.201748793281098,69.76681534666805,82.23450873005682,True,76.57142857142857,80.8022857142857,81.3,15.367224991548952,,,11.0,False,robust,,,,,,,,N1_Word Reading,2026-04,2026-06,False,"2026-04,2026-05"
word_reading,word_reading,literacy,Q2_2026,Q2 2026 (Jul-Sep 2026),trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,1361.0,,65.24614254224834,1.2907729793949476,62.67651293263805,67.72994595607106,True,65.24614254224834,72.42336517266716,75.0,23.215960486577867,,,17.0,False,robust,,single_source,Q1_2026,1,-11.325286029180234,True,within_tool,N2_Word Reading,2026-07,2026-09,True,"2026-07,2026-08"
word_reading,word_reading,literacy,Q2_2026,Q2 2026 (Jul-Sep 2026),source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,1361.0,,65.24614254224834,1.2907729793949476,62.67651293263805,67.72994595607106,True,65.24614254224834,72.42336517266716,75.0,23.215960486577867,,,17.0,False,robust,,,,,,,,N2_Word Reading,2026-07,2026-09,True,"2026-07,2026-08"
word_reading_fluency,word_reading,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,cpm,did_pct_correct,CPM mean only; no % value,,,,,,,False,,,,,17.950000000000003,,,False,n_unknown,no_clearance_value,,,,,,,B_Word Reading Timed,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
word_reading_fluency,word_reading,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),source_detail,did_midline,DiD midline / EOY (Mar 2026),did,True,stack,cpm,slide_top_band_gt75,no benchmark for this timed measure,177.0,,,,,,False,,,,,,,,False,robust,no_clearance_value,,,,,,,M_Word Reading (Timed),2026-01,2026-03,False,2026-03
word_writing,writing,literacy,Q2_2025,Q2 2025 (Jul-Sep 2025),trend_point,pooled:aug_tool+july_tool,Aug tool / Q2 2025 tool + July tool (used 4-8 Aug 2025),aug_tool+july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,110.0,25.0,55.45454545454545,,,,True,55.45454545454545,71.81818181818183,,,,,,True,robust,crosswalk_caveat;perfect_score_required;pooled_sources,n_weighted,,,,,,A_WR|J_WW,2025-07,2025-09,True,"2025-08,2025-09"
word_writing,writing,literacy,Q2_2025,Q2 2025 (Jul-Sep 2025),source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,81.0,18.0,55.55555555555556,5.52115549999948,44.72737929727803,65.88062432358723,True,55.55555555555556,72.22222222222223,100.0,34.46012188022556,,,3.0,True,moderate,perfect_score_required;crosswalk_caveat,,,,,,,A_WR,2025-07,2025-09,True,"2025-08,2025-09"
word_writing,writing,literacy,Q2_2025,Q2 2025 (Jul-Sep 2025),source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,29.0,7.0,55.172413793103445,9.234952598786016,37.547667068067625,71.5870888512542,True,55.172413793103445,70.6896551724138,100.0,36.638293246543356,,,3.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,,,,,,,J_WW,2025-07,2025-09,True,"2025-08,2025-09"
word_writing,writing,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),trend_point,pooled:q3_2025_tool+did_baseline,Q3 2025 tool + DiD baseline (Nov 2025),did+q3_2025_tool,True,stack_with_caveat,pct,did_pct_correct+pct_students_cleared,>=75% of items | DiD % correct used directly,,32.0,39.988211382113825,,,,True,42.27642276422765,44.358130081300814,,,,,,False,n_unknown,baseline_pct_correct_not_clearance;crosswalk_caveat;n_unknown_n;pooled_sources,equal_weight_sources,Q2_2025,1,-15.466334072431628,False,metric_basis_changed,Q3_WW|B_Word Writing,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
word_writing,writing,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,123.0,32.0,42.27642276422765,4.454235542235718,33.9100821353305,51.11060508400449,True,42.27642276422765,51.016260162601625,50.0,37.65655489928122,,,5.0,False,robust,crosswalk_caveat,,,,,,,Q3_WW,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
word_writing,writing,literacy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,37.7,,,,True,,37.7,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Word Writing,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
word_writing,writing,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),trend_point,did_midline,DiD midline / EOY (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,43.0,,,,True,,58.0,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,Q3_2025,1,3.0117886178861752,False,metric_basis_changed,M_Word Writing,2026-01,2026-03,False,2026-03
word_writing,writing,literacy,Q4_2025,Q4 2025 (Jan-Mar 2026),source_detail,did_midline,DiD midline / EOY (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,43.0,,,,True,,58.0,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Word Writing,2026-01,2026-03,False,2026-03
word_writing,writing,literacy,Q1_2026,Q1 2026 (Apr-Jun 2026),trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,175.0,,60.0,3.7032803990902057,52.60193378949164,66.9684569920715,True,60.0,65.28571428571429,75.0,35.738169353906095,,,5.0,False,robust,,single_source,Q4_2025,1,17.0,False,cross_tool_matched_construct,N1_Word Writing,2026-04,2026-06,False,"2026-04,2026-05"
