view,period_type,period,source_tool,panel_id,index_scope,std_competency,domain,n,stacking_status,reliability_flags,panel_n_competencies,metric,value,n_distinct_scores,band_source
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|numeracy,numeracy,place_value_bundles,numeracy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,4.0,percentile_within_panel,25.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|numeracy,numeracy,place_value_bundles,numeracy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,4.0,rank_within_panel,4.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,4.0,pct_students_cleared,77.27272727272727,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,4.0,z_within_panel,0.1400280084028006,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,4.0,percentile_within_panel,62.5,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,4.0,rank_within_panel,2.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,letter_recognition,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,pct_students_cleared,81.81818181818183,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,letter_recognition,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,z_within_panel,0.5065316095759915,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,letter_recognition,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,percentile_within_panel,75.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,letter_recognition,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,rank_within_panel,3.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_language_dev,literacy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,pct_students_cleared,100.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_language_dev,literacy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,z_within_panel,1.3596374783355556,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_language_dev,literacy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,percentile_within_panel,100.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_language_dev,literacy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,rank_within_panel,1.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_reading_fluency,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,pct_students_cleared,45.45454545454545,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_reading_fluency,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,z_within_panel,-1.1996801279431382,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_reading_fluency,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,percentile_within_panel,25.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,oral_reading_fluency,literacy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,rank_within_panel,7.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,word_writing,literacy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,pct_students_cleared,40.909090909090914,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,word_writing,literacy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,z_within_panel,-1.412956595133029,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,word_writing,literacy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,percentile_within_panel,12.5,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,word_writing,literacy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,rank_within_panel,8.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,addition_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,pct_students_cleared,77.27272727272727,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,addition_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,z_within_panel,0.2932551423860996,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,addition_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,percentile_within_panel,56.25,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,addition_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,rank_within_panel,4.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,number_comparison,numeracy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,pct_students_cleared,95.45454545454545,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,number_comparison,numeracy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,z_within_panel,1.1463610111456644,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,number_comparison,numeracy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,percentile_within_panel,87.5,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,number_comparison,numeracy,22.0,stack_with_caveat,thin_n;ceiling;crosswalk_caveat,8.0,rank_within_panel,2.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,place_value_bundles,numeracy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,pct_students_cleared,50.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,place_value_bundles,numeracy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,z_within_panel,-0.9864036607532468,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,place_value_bundles,numeracy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,percentile_within_panel,37.5,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,place_value_bundles,numeracy,22.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,rank_within_panel,6.0,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,pct_students_cleared,77.27272727272727,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,z_within_panel,0.2932551423860996,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,percentile_within_panel,56.25,,
small_multiples_index,month,2025-08,aug_tool,2025-08|aug_tool|all,all,subtraction_1digit,numeracy,22.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,rank_within_panel,4.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,3.0,pct_students_cleared,96.55172413793103,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,3.0,z_within_panel,1.336306209562122,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,3.0,percentile_within_panel,100.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,3.0,rank_within_panel,1.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,3.0,pct_students_cleared,34.48275862068966,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,3.0,z_within_panel,-1.0690449676496971,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,3.0,percentile_within_panel,33.33333333333333,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,3.0,rank_within_panel,3.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,3.0,pct_students_cleared,55.172413793103445,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,3.0,z_within_panel,-0.2672612419124243,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,3.0,percentile_within_panel,66.66666666666666,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|literacy,literacy,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,3.0,rank_within_panel,2.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,pct_students_cleared,68.96551724137932,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,z_within_panel,0.35564337957950987,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,percentile_within_panel,60.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,rank_within_panel,3.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,pct_students_cleared,72.41379310344827,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,z_within_panel,0.5779204918167027,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,percentile_within_panel,80.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,rank_within_panel,2.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,pct_students_cleared,37.93103448275862,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,z_within_panel,-1.6448506305552324,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,percentile_within_panel,20.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,rank_within_panel,5.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,pct_students_cleared,55.172413793103445,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,z_within_panel,-0.5334650693692649,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,percentile_within_panel,40.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,5.0,rank_within_panel,4.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,pct_students_cleared,82.75862068965517,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,z_within_panel,1.2447518285282837,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,percentile_within_panel,100.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|numeracy,numeracy,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,5.0,rank_within_panel,1.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,8.0,pct_students_cleared,96.55172413793103,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,8.0,z_within_panel,1.6798489197903972,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,8.0,percentile_within_panel,100.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_language_dev,literacy,29.0,stack_with_caveat,thin_n;ceiling;perfect_score_required;crosswalk_caveat,8.0,rank_within_panel,1.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,pct_students_cleared,34.48275862068966,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,z_within_panel,-1.4214106244380282,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,percentile_within_panel,12.5,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,oral_reading_fluency,literacy,29.0,stack_with_caveat,thin_n;crosswalk_caveat,8.0,rank_within_panel,8.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,pct_students_cleared,55.172413793103445,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,z_within_panel,-0.3876574430285533,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,percentile_within_panel,43.75,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,word_writing,literacy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,rank_within_panel,5.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,pct_students_cleared,68.96551724137932,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,z_within_panel,0.301511344577764,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,percentile_within_panel,62.5,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,add_sub_1digit_combined,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,rank_within_panel,4.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,pct_students_cleared,72.41379310344827,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,z_within_panel,0.4738035414793426,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,percentile_within_panel,75.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,number_comparison,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,rank_within_panel,3.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,pct_students_cleared,37.93103448275862,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,z_within_panel,-1.2491184275364493,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,percentile_within_panel,25.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,pattern,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,rank_within_panel,7.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,pct_students_cleared,55.172413793103445,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,z_within_panel,-0.3876574430285533,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,percentile_within_panel,43.75,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,place_value_bundles,numeracy,29.0,stack_with_caveat,thin_n;perfect_score_required;crosswalk_caveat,8.0,rank_within_panel,5.0,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,pct_students_cleared,82.75862068965517,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,z_within_panel,0.9906801321840806,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,percentile_within_panel,87.5,,
small_multiples_index,month,2025-08,july_tool,2025-08|july_tool|all,all,shapes_2d,numeracy,29.0,single_source,thin_n;perfect_score_required;single_source,8.0,rank_within_panel,2.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,4.0,pct_students_cleared,81.35593220338984,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,4.0,z_within_panel,0.45070100811551383,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,4.0,percentile_within_panel,75.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,4.0,rank_within_panel,2.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_language_dev,literacy,59.0,stack_with_caveat,ceiling;crosswalk_caveat,4.0,pct_students_cleared,100.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_language_dev,literacy,59.0,stack_with_caveat,ceiling;crosswalk_caveat,4.0,z_within_panel,1.3715888965949299,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_language_dev,literacy,59.0,stack_with_caveat,ceiling;crosswalk_caveat,4.0,percentile_within_panel,100.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_language_dev,literacy,59.0,stack_with_caveat,ceiling;crosswalk_caveat,4.0,rank_within_panel,1.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_reading_fluency,literacy,58.0,stack_with_caveat,crosswalk_caveat,4.0,pct_students_cleared,46.55172413793103,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_reading_fluency,literacy,58.0,stack_with_caveat,crosswalk_caveat,4.0,z_within_panel,-1.2683859435756863,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_reading_fluency,literacy,58.0,stack_with_caveat,crosswalk_caveat,4.0,percentile_within_panel,25.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,oral_reading_fluency,literacy,58.0,stack_with_caveat,crosswalk_caveat,4.0,rank_within_panel,4.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,word_writing,literacy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,pct_students_cleared,61.016949152542374,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,word_writing,literacy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,z_within_panel,-0.5539039611347594,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,word_writing,literacy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,percentile_within_panel,50.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|literacy,literacy,word_writing,literacy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,rank_within_panel,3.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,addition_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,pct_students_cleared,88.13559322033898,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,addition_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,z_within_panel,0.68088290664919,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,addition_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,percentile_within_panel,75.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,addition_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,rank_within_panel,2.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,number_comparison,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,pct_students_cleared,93.22033898305084,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,number_comparison,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,z_within_panel,1.0522735830032937,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,number_comparison,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,percentile_within_panel,100.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,number_comparison,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,rank_within_panel,1.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,place_value_bundles,numeracy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,pct_students_cleared,57.6271186440678,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,place_value_bundles,numeracy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,z_within_panel,-1.5474611514754324,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,place_value_bundles,numeracy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,percentile_within_panel,25.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,place_value_bundles,numeracy,59.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,4.0,rank_within_panel,4.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,pct_students_cleared,76.27118644067797,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,z_within_panel,-0.1856953381770518,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,percentile_within_panel,50.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|numeracy,numeracy,subtraction_1digit,numeracy,59.0,stack_with_caveat,crosswalk_caveat,4.0,rank_within_panel,3.0,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|all,all,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,8.0,pct_students_cleared,81.35593220338984,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|all,all,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,8.0,z_within_panel,0.33159224634591866,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|all,all,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,8.0,percentile_within_panel,62.5,,
small_multiples_index,month,2025-09,aug_tool,2025-09|aug_tool|all,all,letter_recognition,literacy,59.0,stack_with_caveat,crosswalk_caveat,8.0,rank_within_panel,4.0,,
